path,label,label_id
/content/khana/khana/bhindi masala/h8zbyn34y1btvcod2xgh,bhindi masala,9
/content/khana/khana/idli/ayofdeykhojw61qdpkww,idli,34
/content/khana/khana/uttapam/tb8iozrgb6kjtgyh1koz,uttapam,78
/content/khana/khana/chicken pizza/tlrziyf6tzplon3chect,chicken pizza,15
/content/khana/khana/rava dosa/vh7euwvusdvtc7nemanj,rava dosa,67
/content/khana/khana/gulab jamun/69ce16b28ab6696a064e4d8e3878259f,gulab jamun,31
/content/khana/khana/besan laddu/l0or3wxy8kpnxgq74lpz,besan laddu,8
/content/khana/khana/uttapam/b6q7l501jewhtwgkiyjb,uttapam,78
/content/khana/khana/uttapam/nwwxfauw0wxxupjkbhto,uttapam,78
/content/khana/khana/aloo paratha/dxxdeqpid0wcocdlb8bs,aloo paratha,3
/content/khana/khana/rasgulla/of72r3iqsk4ffgqu4mtb,rasgulla,66
/content/khana/khana/garlic bread/qdrzgl0bjuwiggsfm8ps,garlic bread,26
/content/khana/khana/fish curry/gidqoeayeihpmnl0nanm,fish curry,24
/content/khana/khana/aloo paratha/ypvp3jwzx1nq929kjolw,aloo paratha,3
/content/khana/khana/samosa/pvkguz4htya943sg3wbe,samosa,70
/content/khana/khana/idli/ijpegw5ttew6wogwvsww,idli,34
/content/khana/khana/chapati/ztg1nfnf7tjqc0nve8se,chapati,14
/content/khana/khana/uttapam/doagrkenufgpm09gymh0,uttapam,78
/content/khana/khana/masala dosa/hccu3vthl734y79uqjvt,masala dosa,41
/content/khana/khana/chana masala/mi4xuyydvzgguzxrgrmv,chana masala,13
/content/khana/khana/paneer masala/ovrlxrt5dppcrlw65p10,paneer masala,53
/content/khana/khana/seekh kebab/hraba7rvpyekuvhkt5m5,seekh kebab,71
/content/khana/khana/grilled sandwich/h6cibfs1rkjktthchdc1,grilled sandwich,29
/content/khana/khana/grilled sandwich/c4nrjyjmnkv1rnf2obll,grilled sandwich,29
/content/khana/khana/kulfi/owb9vblxrhewsaly7kvb,kulfi,39
/content/khana/khana/garlic naan/pam3o1yoq5p1svroisiv,garlic naan,27
/content/khana/khana/dhokla/mrzw1nhdnxpvlp1uyo7g,dhokla,22
/content/khana/khana/samosa/h2gydgm9jjddi8zjivfa,samosa,70
/content/khana/khana/garlic bread/wxcaziduylxdtqeqfhmw,garlic bread,26
/content/khana/khana/idli/ei5vdqkhucovdjg2y4y5,idli,34
/content/khana/khana/seekh kebab/c523aed054a01f794355b005cc0e3318,seekh kebab,71
/content/khana/khana/set dosa/jzv1crnmjiyhhcuatwld,set dosa,72
/content/khana/khana/biryani/jq2n9re2atvopwplenmm,biryani,10
/content/khana/khana/palak paneer/fm8chquydmkobrhjvw6t,palak paneer,52
/content/khana/khana/chicken pizza/hshnww4wrwcaeypq5ev0,chicken pizza,15
/content/khana/khana/aloo paratha/22f3625c3295c257b3d56cc4b9d5113d,aloo paratha,3
/content/khana/khana/seekh kebab/f41dynkgu7qtv00tshss,seekh kebab,71
/content/khana/khana/garlic naan/ytszfjpmpqxdkaxl2msc,garlic naan,27
/content/khana/khana/pav bhaji/il9urj35f5eair4kusrf,pav bhaji,59
/content/khana/khana/paneer masala/t1p6gcykmktpzpeba6wb,paneer masala,53
/content/khana/khana/idli/r30g9zhgqfvxolymrv1y,idli,34
/content/khana/khana/seekh kebab/yjbnvzintail8imiv0va,seekh kebab,71
/content/khana/khana/hara bhara kabab/9e68d8bda30c3e336b68396442c62c0d,hara bhara kabab,32
/content/khana/khana/idli/rwdrt4iyzjdiu9awae5k,idli,34
/content/khana/khana/bhindi masala/bplvuiekne9eaexkd411,bhindi masala,9
/content/khana/khana/steamed momo/1019d813acce281f6b8676027f004b0c,steamed momo,75
/content/khana/khana/gulab jamun/qqgndnvvxolprdxhq04w,gulab jamun,31
/content/khana/khana/uttapam/ari6w6chfxzug9euqdye,uttapam,78
/content/khana/khana/steamed momo/hog2f99urepviiucjqqw,steamed momo,75
/content/khana/khana/garlic bread/aqkpifrmlakbpvgt7e5q,garlic bread,26
/content/khana/khana/seekh kebab/kf0puosjhrizwfvrwbvd,seekh kebab,71
/content/khana/khana/kulfi/cuxkt7dbavxkf78buwlc,kulfi,39
/content/khana/khana/margherita pizza/i5qlwqunohkdqmmb50lb,margherita pizza,40
/content/khana/khana/dal khichdi/9f951184efd92cfd00801a4205a06752,dal khichdi,21
/content/khana/khana/paneer masala/338086a71a6dd23693f82698a854fbf7,paneer masala,53
/content/khana/khana/anda curry/bxyahxanpm1f8ewmrw07,anda curry,5
/content/khana/khana/masala dosa/wawzz4zdbdsvnzlpizsv,masala dosa,41
/content/khana/khana/pav bhaji/vcfsorqeqf0y10d76ogt,pav bhaji,59
/content/khana/khana/garlic naan/bhqehjx9tb0rtdbnusv7,garlic naan,27
/content/khana/khana/gulab jamun/ire5zadkxrrnnp9mvhyl,gulab jamun,31
/content/khana/khana/chicken pizza/k1aaelqswpl6j6suybrf,chicken pizza,15
/content/khana/khana/vada pav/e9lirh0yfn4zqkra19c7,vada pav,79
/content/khana/khana/chapati/c3plvbv20t1osqms64p1,chapati,14
/content/khana/khana/samosa/031388fe754d4de9f61b0b000f575e96,samosa,70
/content/khana/khana/biryani/nbiz7wodhobhmbjy9nhc,biryani,10
/content/khana/khana/idli/civnuemzwfuytgjz6vj6,idli,34
/content/khana/khana/idli/u3xy5bmbkqrygogziw4i,idli,34
/content/khana/khana/dhokla/bknfqqi6ishextmzzo9w,dhokla,22
/content/khana/khana/chana masala/frv6ov4bdgjoyoxn4iec,chana masala,13
/content/khana/khana/gulab jamun/szjobfco114ejsz9nck4,gulab jamun,31
/content/khana/khana/palak paneer/iokpqelp9pagxo7x5rmb,palak paneer,52
/content/khana/khana/anda curry/fwul1wbhxodjl9riposc,anda curry,5
/content/khana/khana/thali/xzkggweubugjxubyanqx,thali,76
/content/khana/khana/pav bhaji/ghzjzkyanttkgveidwu5,pav bhaji,59
/content/khana/khana/falooda/erg78lnekpxjwpfrqkcq,falooda,23
/content/khana/khana/masala papad/6b4469ea18aa58eaa3b0c7e3ffe12e73,masala papad,42
/content/khana/khana/chicken wings/lpgzmqpjqjvvrg5upygf,chicken wings,16
/content/khana/khana/mysore pak/d80404f213ada90e270ef5702b412fb8,mysore pak,48
/content/khana/khana/paneer masala/cvmqykknz9nzptqqxytr,paneer masala,53
/content/khana/khana/idli/rrdhmlz7ga1xkvazungy,idli,34
/content/khana/khana/rasgulla/mtwx9bjmkyjcmrrfxpx9,rasgulla,66
/content/khana/khana/masala dosa/asfwycrwdthkkgjjtz1g,masala dosa,41
/content/khana/khana/garlic naan/nweekt76viqczz5vyr3t,garlic naan,27
/content/khana/khana/idli/xorbj6rjvadurazpj24w,idli,34
/content/khana/khana/gulab jamun/o9yyw1poq1azfcmfglqt,gulab jamun,31
/content/khana/khana/fish curry/hww7yzre8q2ymdmcsw73,fish curry,24
/content/khana/khana/garlic bread/fzfj7ck9y99monhx4kor,garlic bread,26
/content/khana/khana/masala dosa/xsu7oyayq1fv5ivoeg9c,masala dosa,41
/content/khana/khana/chicken wings/bu6azjnqh5b2yl8il14p,chicken wings,16
/content/khana/khana/poha/dkwxctqcqlgfqrt4fdhq,poha,62
/content/khana/khana/garlic bread/bfemk4kueo7zofyvnlmc,garlic bread,26
/content/khana/khana/rasgulla/i7fgnqoof6mi8ltm7jfu,rasgulla,66
/content/khana/khana/seekh kebab/z0h0rv6aakjply4rswsn,seekh kebab,71
/content/khana/khana/grilled sandwich/v4dwblvjfxm1emv62iri,grilled sandwich,29
/content/khana/khana/chicken pizza/bcyu4dpinoz2fdigdpii,chicken pizza,15
/content/khana/khana/paneer pizza/u6kly9kzedvhv63nhsdy,paneer pizza,54
/content/khana/khana/papdi chaat/zldgviwer9ccsqq8zqf7,papdi chaat,57
/content/khana/khana/seekh kebab/wtfk4smspoazspttvghk,seekh kebab,71
/content/khana/khana/paneer masala/cwdbemnrgj7ljkfdhnin,paneer masala,53
/content/khana/khana/chana masala/s5y0qziaaaadklqm5r6t,chana masala,13
/content/khana/khana/paneer pizza/htigh4ldh1rdtyye342y,paneer pizza,54
/content/khana/khana/masala dosa/hxeu770dnw66qbepp7xb,masala dosa,41
/content/khana/khana/paneer masala/sduckkpuxwwb8diyol3e,paneer masala,53
/content/khana/khana/idli/w0g2hpehqtmdavrjgzp4,idli,34
/content/khana/khana/biryani/xteltjxtcxsctsp5emhf,biryani,10
/content/khana/khana/falooda/hs3zaoy4oinfgsnw9s6x,falooda,23
/content/khana/khana/mysore pak/qknclfsxuujlonr13gt1,mysore pak,48
/content/khana/khana/dabeli/bfyiovbxmjbs2w1kns00,dabeli,20
/content/khana/khana/medu vada/k1t5oi4ahdob1tbtuszi,medu vada,43
/content/khana/khana/seekh kebab/vheadobddxqmu9rzzede,seekh kebab,71
/content/khana/khana/kulfi/ncoljtppmrm13kh5l0of,kulfi,39
/content/khana/khana/papdi chaat/zkrje3fygrdvrg9kwkny,papdi chaat,57
/content/khana/khana/biryani/6118db97d2dab815d6182fab1e3db6ca,biryani,10
/content/khana/khana/garlic bread/j5fyarjvypope7gayikh,garlic bread,26
/content/khana/khana/pav bhaji/whcf9qbqcgasdmdabg3l,pav bhaji,59
/content/khana/khana/garlic bread/scbv2ljyzgaqjdm5iph5,garlic bread,26
/content/khana/khana/pav bhaji/tcp5c7pac91l7i8blolm,pav bhaji,59
/content/khana/khana/dal khichdi/nhbjbsr7tccgbyvclha2,dal khichdi,21
/content/khana/khana/paneer masala/d36ca7561b2b53c0d965554302fb1508,paneer masala,53
/content/khana/khana/idli/oxbpzrkjbywv5crwhi1k,idli,34
/content/khana/khana/grilled sandwich/ordq2brmecwioad0mvsl,grilled sandwich,29
/content/khana/khana/paneer masala/a1nph35xemubuwb8mbfc,paneer masala,53
/content/khana/khana/masala dosa/a9a56ee98ce699fc49ce901b128fc79f,masala dosa,41
/content/khana/khana/chicken wings/19c3469ad8df0a9b00882eb01934fbdd,chicken wings,16
/content/khana/khana/paneer masala/yi5gu4imdwnavuytdiw1,paneer masala,53
/content/khana/khana/vada pav/dppm801f1wlkau0emacs,vada pav,79
/content/khana/khana/aloo paratha/qqumev9d6teib68jiake,aloo paratha,3
/content/khana/khana/idli/uy4nq7wk80zdgcncku98,idli,34
/content/khana/khana/hara bhara kabab/o1js8cblon8d2trfomjo,hara bhara kabab,32
/content/khana/khana/uttapam/vjqcb5r0mmo0jybeo9aw,uttapam,78
/content/khana/khana/uttapam/81040a109b773897d4e73fc2fbf8dc6f,uttapam,78
/content/khana/khana/papdi chaat/agelis2opdmejtbqvsdr,papdi chaat,57
/content/khana/khana/idli/je0qnsiscsclgxudmdkk,idli,34
/content/khana/khana/masala papad/602431fbca7b8137e44238955bb442f5,masala papad,42
/content/khana/khana/medu vada/d7a06aac89b3d48a3ba440e6411b25b6,medu vada,43
/content/khana/khana/garlic bread/w3nsohbkkqwvoqs0eydg,garlic bread,26
/content/khana/khana/chaas/d1s4vetcrcouv4zgpsuk,chaas,12
/content/khana/khana/sev puri/msfdjabhr3auxecmqlkw,sev puri,73
/content/khana/khana/grilled sandwich/r8kmgk08ljxil8yvvaxk,grilled sandwich,29
/content/khana/khana/chicken wings/8aaa0789952645306312d2d754ec89b8,chicken wings,16
/content/khana/khana/dhokla/twgd4x5nfmbgwcn2o2z5,dhokla,22
/content/khana/khana/gulab jamun/ns7xqzcerojkc4yaytiu,gulab jamun,31
/content/khana/khana/margherita pizza/z7emx38ctkp6aos3hdad,margherita pizza,40
/content/khana/khana/chicken pizza/pvnra1ar6z0znad3toga,chicken pizza,15
/content/khana/khana/fish curry/lgclujdly5tsxytigbbs,fish curry,24
/content/khana/khana/masala dosa/rwtipmger6ixj3n5jyz6,masala dosa,41
/content/khana/khana/samosa/zxp0dpr8qjdrq5z7efbk,samosa,70
/content/khana/khana/garlic naan/dc3e3fe3c6b19e1a00740668cdc316ca,garlic naan,27
/content/khana/khana/samosa/nmxah0vsgk5tn4bi0ojk,samosa,70
/content/khana/khana/steamed momo/tup1s1yew54zcnsti1yf,steamed momo,75
/content/khana/khana/uttapam/j5gwmbzh491m1g5m0l0a,uttapam,78
/content/khana/khana/chana masala/sxawcddqtfgcvrk8zqkb,chana masala,13
/content/khana/khana/seekh kebab/f49e6178ddb28e84a091edf700916e76,seekh kebab,71
/content/khana/khana/gulab jamun/iwde5eia4if0h2zbxgfn,gulab jamun,31
/content/khana/khana/garlic bread/dapa8y42pixgwdovkjek,garlic bread,26
/content/khana/khana/palak paneer/c0b29473d9fcd6b89aa1d3c36869bd52,palak paneer,52
/content/khana/khana/biryani/izfdimbnaz0sxjmkbdmz,biryani,10
/content/khana/khana/paneer masala/h5ceyy7g4bco3l17pz9w,paneer masala,53
/content/khana/khana/uttapam/yhrlyacrj5rcuicnbcgm,uttapam,78
/content/khana/khana/uttapam/4a224cbca9784d9556918c070980fc24,uttapam,78
/content/khana/khana/dal khichdi/grkpvryrbpy6odrvccqd,dal khichdi,21
/content/khana/khana/pav bhaji/im9r9rkosyv4ilmkmwv1,pav bhaji,59
/content/khana/khana/uttapam/unaibafwlknart3hpts7,uttapam,78
/content/khana/khana/rasgulla/43efcfbfa3348299d2da242dd2f14242,rasgulla,66
/content/khana/khana/papdi chaat/k3p3fpdgvn1podqcq7lm,papdi chaat,57
/content/khana/khana/seekh kebab/hqjrisjqyxmix3o4vs31,seekh kebab,71
/content/khana/khana/thali/f65b82247faf2b2920350c8b044bc758,thali,76
/content/khana/khana/masala dosa/pq7nbuep0ivgc9g3km3g,masala dosa,41
/content/khana/khana/seekh kebab/fdjeysfq4wje4d0ufjy9,seekh kebab,71
/content/khana/khana/garlic naan/b9a2c8ea6acbb259987ec5e7f2973f59,garlic naan,27
/content/khana/khana/dabeli/gcex8xthsdffbz0jg7de,dabeli,20
/content/khana/khana/pav bhaji/b0f6fegiuoo2kruzxqjt,pav bhaji,59
/content/khana/khana/uttapam/066d0ebb4d852b88e64b8ed41faf6adb,uttapam,78
/content/khana/khana/falooda/rim1doqsw3gwlyhocfjj,falooda,23
/content/khana/khana/thali/rihoqzq9lz2fr7tenvuh,thali,76
/content/khana/khana/onion pakoda/kf7euligjo4w0thg0kej,onion pakoda,51
/content/khana/khana/chapati/vprh2vi31eqpeyelobgf,chapati,14
/content/khana/khana/garlic naan/yzwwouumkrqt0dvq8dmv,garlic naan,27
/content/khana/khana/biryani/shaxuxkpg0tymu9g3sqp,biryani,10
/content/khana/khana/gulab jamun/wjv9uzn1gfmkkwiqipvw,gulab jamun,31
/content/khana/khana/uttapam/20c481800a1f6faec8dc087194d2b8cf,uttapam,78
/content/khana/khana/paneer masala/bp2dry8pelaemega0xa1,paneer masala,53
/content/khana/khana/seekh kebab/tktawxb2o8jsew3fgljz,seekh kebab,71
/content/khana/khana/uttapam/896bb4e80a15331baec3592154965b00,uttapam,78
/content/khana/khana/paneer masala/dfgswjbwd1ojizojrzdy,paneer masala,53
/content/khana/khana/garlic bread/oieofoyutes3o7s1a1gd,garlic bread,26
/content/khana/khana/samosa/223553a1408918cc92d2090296ccea10,samosa,70
/content/khana/khana/gulab jamun/kgllsehzrzitx2uz9xvt,gulab jamun,31
/content/khana/khana/seekh kebab/flrxscxs50jzp5xs9lf8,seekh kebab,71
/content/khana/khana/set dosa/gexccltu8jmfnziuzjrw,set dosa,72
/content/khana/khana/pav bhaji/pj2ykucu36eqd5oycouj,pav bhaji,59
/content/khana/khana/paneer masala/fh9cp6f0ewwfxsvuls3s,paneer masala,53
/content/khana/khana/seekh kebab/lsxiuubgwov2hlax1i1c,seekh kebab,71
/content/khana/khana/chicken pizza/00a5e482e3a17ce2bec62da394c6b5c9,chicken pizza,15
/content/khana/khana/biryani/aiowihmcqpfnufzbtpvn,biryani,10
/content/khana/khana/rasgulla/iqsl7orude8dkshpylyf,rasgulla,66
/content/khana/khana/chana masala/xhsnfr4uhvtrp90jxtxw,chana masala,13
/content/khana/khana/chicken pizza/2504aaae818eaee51f4cacdf560bfbf4,chicken pizza,15
/content/khana/khana/palak paneer/jgehpcojfn1q4mgafoir,palak paneer,52
/content/khana/khana/samosa/kbuaxgit6ax6u4m1f3vq,samosa,70
/content/khana/khana/samosa/my6ngk9bjxoep5xtw5ff,samosa,70
/content/khana/khana/kulfi/cntnymqsqrjrfvfw3dek,kulfi,39
/content/khana/khana/garlic bread/ejvx93wp1sc85imk68kl,garlic bread,26
/content/khana/khana/garlic bread/da4573516dd2d3889beb24d0960c4da1,garlic bread,26
/content/khana/khana/aloo mutter/ucb4xgqklk988z3pupua,aloo mutter,2
/content/khana/khana/seekh kebab/kvr41bwjju4chkb3lrod,seekh kebab,71
/content/khana/khana/chana masala/bhkrloyzvvuf498k5wzk,chana masala,13
/content/khana/khana/bhindi masala/qprrbpxngiixmzo7delv,bhindi masala,9
/content/khana/khana/garlic naan/pnlnoafpytfsjsyxqstx,garlic naan,27
/content/khana/khana/garlic bread/k7rrhkfihuusi0qjcq6i,garlic bread,26
/content/khana/khana/chapati/vuimxpsvuquse3guk8yc,chapati,14
/content/khana/khana/garlic bread/ee90a376ea2a6d1e1c6d5446648a2807,garlic bread,26
/content/khana/khana/kaju katli/fsbvcyt0gz5iut05zntp,kaju katli,36
/content/khana/khana/chicken wings/nzwdsxsjqhiyw8eznawr,chicken wings,16
/content/khana/khana/garlic naan/ietkvrrj3wk52epf4hmk,garlic naan,27
/content/khana/khana/grilled sandwich/kgar1q5sml3jc9nywkxx,grilled sandwich,29
/content/khana/khana/falooda/ibdr373dik5vtyiaybjk,falooda,23
/content/khana/khana/chana masala/hwlpt1gj3tzclcigtco7,chana masala,13
/content/khana/khana/paneer pizza/quvd9uqufwz2yd2oofon,paneer pizza,54
/content/khana/khana/masala dosa/knzrgj1ytl3xlzrpl4ew,masala dosa,41
/content/khana/khana/kulfi/y3ypzdygumwovxyi00lz,kulfi,39
/content/khana/khana/grilled sandwich/fcav0pxeno2okbicptn7,grilled sandwich,29
/content/khana/khana/garlic naan/vmjdxnsgnkmz41fgefxp,garlic naan,27
/content/khana/khana/paneer pizza/zffog3dkolgo9qtd3ray,paneer pizza,54
/content/khana/khana/pepperoni pizza/ddiyvw4zlt9prqy1p7wl,pepperoni pizza,60
/content/khana/khana/navratan korma/m38dxa8llnaaudzev7iy,navratan korma,49
/content/khana/khana/vada pav/mckzakkqyuf3ybucir2u,vada pav,79
/content/khana/khana/kulfi/zgq4tvtbimflzsobdamb,kulfi,39
/content/khana/khana/steamed momo/x5ngqbqtbk2lvr9ygkfd,steamed momo,75
/content/khana/khana/samosa/aaakxejyeaayvovlzt6b,samosa,70
/content/khana/khana/thali/njqruezzrv8zkepdtu4n,thali,76
/content/khana/khana/rava dosa/yevpnoadnzbg7lt4kqck,rava dosa,67
/content/khana/khana/idli/h7sqpjl4yeedyu6dlz8j,idli,34
/content/khana/khana/margherita pizza/phhyoyxwvo1kwyeivpfm,margherita pizza,40
/content/khana/khana/aloo paratha/h4ijj7e0ycfni3i6ctuw,aloo paratha,3
/content/khana/khana/idli/wdlkqyugfo4kkqx4zl54,idli,34
/content/khana/khana/paneer pizza/qjye8p06d5qzsqqgycq9,paneer pizza,54
/content/khana/khana/uttapam/d007be46fe68ad9d86187b49a4a499ae,uttapam,78
/content/khana/khana/chole bhature/pgcrcii0fbocrupeabe9,chole bhature,19
/content/khana/khana/pav bhaji/ihwjbu4ig6jwpr9wahwj,pav bhaji,59
/content/khana/khana/idli/pruakwdrnpp5rvdygbhi,idli,34
/content/khana/khana/steamed momo/jgfs9frceyw15kwyelxm,steamed momo,75
/content/khana/khana/anda curry/pwxxmfzmb9dckie1yziq,anda curry,5
/content/khana/khana/dabeli/irapbq0ymllev1wfl8dy,dabeli,20
/content/khana/khana/biryani/ohkvm7lvlpslypr5xwwz,biryani,10
/content/khana/khana/mysore pak/ez88ykdap3n51fdexks9,mysore pak,48
/content/khana/khana/chana masala/da087604f9cd4ea3208df89adde909d7,chana masala,13
/content/khana/khana/samosa/voqzvngvhxm5i7tbqj1x,samosa,70
/content/khana/khana/gulab jamun/xyqnj1wgtjhbbbbl2xa8,gulab jamun,31
/content/khana/khana/pav bhaji/h4dnurizoja30wmwocrt,pav bhaji,59
/content/khana/khana/kulfi/m7wbf6kh3xwmcuur88hl,kulfi,39
/content/khana/khana/masala dosa/msy5trdlolwous0hsboh,masala dosa,41
/content/khana/khana/vada pav/trjdg15jdxcy7kztbtwp,vada pav,79
/content/khana/khana/garlic naan/sg8d8usj2wkh27tgm0pa,garlic naan,27
/content/khana/khana/paneer pizza/74c21d7914f4822edc7a4bdae76a1b36,paneer pizza,54
/content/khana/khana/idli/y13ahdltmol9amgotjsf,idli,34
/content/khana/khana/kulfi/bkildsgae542xg9iue0r,kulfi,39
/content/khana/khana/idli/kf7vgwhuyxnn8hat1skw,idli,34
/content/khana/khana/navratan korma/hxtnwtxq1vzp6flac7qb,navratan korma,49
/content/khana/khana/gulab jamun/efvhikkrmk1dguivthxn,gulab jamun,31
/content/khana/khana/gulab jamun/wucmdwtds8yjecofudob,gulab jamun,31
/content/khana/khana/biryani/bb7280acccfca05b93b9992093904b64,biryani,10
/content/khana/khana/falooda/11014f991c5210988ee479719906cd0e,falooda,23
/content/khana/khana/chicken pizza/bu3vvhji6tsfjttur1yy,chicken pizza,15
/content/khana/khana/kaju katli/koucmbkjpg1vyh0gnwmv,kaju katli,36
/content/khana/khana/biryani/idkgkmaoap9cmuli6whj,biryani,10
/content/khana/khana/vada pav/ns5qrh7nutus4yecnq3i,vada pav,79
/content/khana/khana/idli/zugmgj1sklwceppko5wc,idli,34
/content/khana/khana/pav bhaji/ztrhp5eicehrbgqjh77m,pav bhaji,59
/content/khana/khana/biryani/dn9nimzbpbg1yfr62k5t,biryani,10
/content/khana/khana/grilled sandwich/hrzrehry8yg9rntukiu0,grilled sandwich,29
/content/khana/khana/seekh kebab/djfesz3qjakwhmr2sgbr,seekh kebab,71
/content/khana/khana/dabeli/zwt8d3ov0qi1y6ecvhrs,dabeli,20
/content/khana/khana/gulab jamun/iwgesdnqldjbzk6isuma,gulab jamun,31
/content/khana/khana/kulfi/wxkmqge61z7l9hzyuws8,kulfi,39
/content/khana/khana/masala papad/xpjtgxbcsjws96tl88cv,masala papad,42
/content/khana/khana/dhokla/f1id6ewgxsrusbvvomtp,dhokla,22
/content/khana/khana/mysore pak/mbvqvesuotzpjq9mqqwb,mysore pak,48
/content/khana/khana/masala dosa/jxlrlgilh82fe8vkjzqe,masala dosa,41
/content/khana/khana/masala dosa/1704fe381f028a599d92df3d4a63b63e,masala dosa,41
/content/khana/khana/kulfi/w1artdnyomy4a3hd0w1b,kulfi,39
/content/khana/khana/idli/a5f9930932202d30a37a1f61b42ea0f0,idli,34
/content/khana/khana/aloo gobi/pai1dofygmbetpnpxm2g,aloo gobi,0
/content/khana/khana/grilled sandwich/ijje76pqvxub1qi1ytvt,grilled sandwich,29
/content/khana/khana/chapati/apufbbbsntzzuxqqsepo,chapati,14
/content/khana/khana/jalebi/fd113c0e4b06d472ee7eb8bf26311fe7,jalebi,35
/content/khana/khana/palak paneer/kfntfegyexxmygaezpcx,palak paneer,52
/content/khana/khana/pani puri/9068a1480042ea5227359092c4ae3b41,pani puri,55
/content/khana/khana/grilled sandwich/b2jy9i02p7dqo3nfzciq,grilled sandwich,29
/content/khana/khana/masala dosa/igebl9lgezzudnllnq0m,masala dosa,41
/content/khana/khana/paniyaram/zltbuupphuye6icy57js,paniyaram,56
/content/khana/khana/masala dosa/zcaow725qwyx9b4iqavb,masala dosa,41
/content/khana/khana/kulfi/yklncmo3hhartguyslks,kulfi,39
/content/khana/khana/paneer pizza/glyol98c75nsyiwds5wq,paneer pizza,54
/content/khana/khana/chapati/ukqzpd5w8mqqwsdfhle2,chapati,14
/content/khana/khana/palak paneer/o8pncpeerjd4nkn79edn,palak paneer,52
/content/khana/khana/chole bhature/xpplxznjiedb0vdbvsyh,chole bhature,19
/content/khana/khana/uttapam/bgi55m4ax1je6qizkoxc,uttapam,78
/content/khana/khana/seekh kebab/wloruvnpfd4euy1eygjy,seekh kebab,71
/content/khana/khana/fish curry/kj458irwrr0ca5xajfn9,fish curry,24
/content/khana/khana/khakhra/14372157e6fad27f5222c986a74714d3,khakhra,37
/content/khana/khana/sev puri/zruzloxkqprdvaqfldkj,sev puri,73
/content/khana/khana/pav bhaji/hk2huarotcj9qrsb008r,pav bhaji,59
/content/khana/khana/gulab jamun/ml45xckjr0czindi4hte,gulab jamun,31
/content/khana/khana/grilled sandwich/zqecmxhafcv9vlrfa62s,grilled sandwich,29
/content/khana/khana/dhokla/sxw4jizelg0cqnmplh1i,dhokla,22
/content/khana/khana/chana masala/odi507i3s39nmrdmeo2e,chana masala,13
/content/khana/khana/biryani/bjqd9ba6gquap1tijejd,biryani,10
/content/khana/khana/samosa/p8scra9taewdyrnnrhpz,samosa,70
/content/khana/khana/garlic naan/cfcd6fa8zk4nwc69zhml,garlic naan,27
/content/khana/khana/hara bhara kabab/042747afe096dc66b6190cba4c9bf42a,hara bhara kabab,32
/content/khana/khana/chicken wings/zhsssq5rtpmqx0pzvgcr,chicken wings,16
/content/khana/khana/garlic bread/h5jjg0z2u1iixlemdd34,garlic bread,26
